course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,grade,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts,roles,incomplete_flag
HarvardX/CS50x/2012,MHxPC130422347,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-02,2013-02-12,5,1,,2.0,0,,
HarvardX/CS50x/2012,MHxPC130446472,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-25,,,1,,,0,,1
HarvardX/PH207x/2012_Fall,MHxPC130446472,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-25,2012-07-25,1,1,,,0,,
HarvardX/PH278x/2013_Spring,MHxPC130595650,1,0,0,0,Russian Federation,NA,NA,NA,,2012-12-20,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130265046,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130506168,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-18,,,,,,0,,
HarvardX/PH278x/2013_Spring,MHxPC130381487,1,1,0,0,Russian Federation,NA,NA,NA,,2013-05-02,2013-05-19,5,3,,,0,,
HarvardX/CS50x/2012,MHxPC130453736,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-10-07,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130381861,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,,,,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130437104,1,1,0,0,Russian Federation,NA,NA,NA,0,2013-05-20,2013-07-20,207,9,,9.0,0,,
HarvardX/CS50x/2012,MHxPC130561368,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-09-05,,,1,,,0,,1
HarvardX/PH207x/2012_Fall,MHxPC130561368,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-09-05,2012-09-05,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130550500,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,,,,,4.0,0,,1
HarvardX/CS50x/2012,MHxPC130273199,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-18,,,,,2.0,0,,1
HarvardX/CB22x/2013_Spring,MHxPC130026761,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-20,2013-04-16,77,3,,4.0,0,,
HarvardX/CS50x/2012,MHxPC130026761,1,1,1,0,Russian Federation,NA,NA,NA,0,2012-07-27,2013-07-07,17,2,,6.0,0,,
HarvardX/CB22x/2013_Spring,MHxPC130548048,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-21,2013-02-21,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130548048,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-09-20,,,1,,,0,,1
HarvardX/ER22x/2013_Spring,MHxPC130548048,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-21,2013-02-21,1,1,,,0,,
HarvardX/PH278x/2013_Spring,MHxPC130548048,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-21,2013-02-21,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130530180,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-09-06,,,,,,0,,
HarvardX/PH278x/2013_Spring,MHxPC130214173,1,1,0,0,Russian Federation,NA,NA,NA,0.28,2013-04-16,2013-06-27,1301,11,160,4.0,0,,
HarvardX/CS50x/2012,MHxPC130543005,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-11,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130078126,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-27,,,,,,0,,
